"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","test_check_health[service4]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
"","46","User logs in with valid credentials and receives token","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","26","test_check_health[service5]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
"","12","Checking the logout","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","15","Checking the response to see if the token is valid","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","25","test_check_health[service0]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
"","4","Checking the logout on an invalid token","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","9","Checking the response using an invalid token","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","0","Checking the response on the missing token","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","27","test_check_health[service2]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
"","12","Checking logout after logout","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","32","test_check_health[service3]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
"","15","Checking that the token is not valid after logging out","tests.auth","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestAuthentication","test_authentication","",""
"","27","test_check_health[service1]","tests","Tue Dec 30 13:30:15 UTC 2025","passed","Tue Dec 30 13:30:15 UTC 2025","TestHealth","test_api_health","",""
